sentimen,tweet,hashtags,mentions,tweet_length
0,sayang sekali pak jokowi tidak membahas ekonomi digital dan kegunaan multifungi dari e ktp,[],[],92
0,adegan iconik di debat ke 5 prabowo ekonomi kita terpuruk karena ada 1 elite menguasai dan menikmati kekayaan bangsa ini kyai ma apa bapak termasuk 1 itu prabowo ya saya yg 1 itu oalah selama ini prabowo lagi ngomongin dirinya sendiri toh hehehe,[],[],260
0,kata prabowo harga dari petani naik tapi harga ke konsumen murah pertanyaan saya untuk menutupi kerugian negara didapat uang darimana masak iya prinsip perdagangan beli mahal jual murah sama aja hoaks wkwk gaada yang namanya pedagang beli mahal jual murah hehe,[],[],269
2,soal bermanfaat utk negara apa ndak urusan nanti yg penting kalian dpt kerja bagus gaji gede dan pasti happy duit banyak hati happy pasti pikiran kebuka utk invest tuh duit jadi usaha padat karya buka lap kerja atau sekalian sedekah ke kaum marjinal selamat berjuang,[],[],274
2,bukti keikhlasan mengabdi demi rakyat bangsa n negara rela mewakafkan jiwa raga harta pikiran tanpa pamrih jgnkan yg lain2 rela tdk menerima gaji sbg presiden n wapres masyaaallah inilah pemimpin yg ditunggu2 slm ini insyaaallah berkah aamiin prabowo sandiuno,[],"['@prabowo', '@sandiuno']",277
0,kalo kata pak wowo jokowi gak salah kok yang salah tu sby soalnya bikin arah ekonomi jd ikut salah,['#PrabowoSalahkanSBY'],[],121
0,jokowi pinter ngeles sudah gagal bangun perekonomian pake alasan ekonomi makro bro sekarang masalah nya pertumbuhan perekonomian terendah stuck di 5 kok pake alasan ekonomi makro emang jaman presiden sebelum nya bukan ekonomi makro,['#jokowipinterngeles'],[],267
1,jika menang prabowo sandi tak akan ambil gaji mereka,[],[],154
0,strategi cebong gampang meneriaki orang lain hoax bilang orang lain pesimis ketika prabowo sandi optimis dia ngeles ekonomi makro lah apa lah zaman pak sby berarti bukan ekonomi makro ya listrik murah kok harga2 sembako murah kok pembangunan juga banyak,[],[],273
0,pak prabowo aja bilang kehancuran ekonomi gara2 pemimpin terdahulu ya hitung aja proporsional masing2 pemimpin terdahulu berkuasa berapa lama 80 ya orde baru sekarang lu minta order baru lagi yg mimpin sehat kaw bambanggg,[],[],227
0,udah miskin mental miskin harta miskin harga diri miskin ilmu mati ajalah kampret tuh wkwk,[],[],91
0,namanya aja wowo salah bowo malah mengatakan pembangunan ekonomi indonesia salah arah tak terlepas dari andil presiden presiden sebelum jokowi jokowi tasyashee jangan di dengerlah si wowo itu,['#PrabowoSalahkanSBY'],"['@jokowi', '@tasyashee']",240
2,apa yg sudah dutarakan pak sandi sudah drasakan masyarakat tp pak jkw ngeles itu kebijakan beliau awal memerintah ekonomi mikro makro sudah diutarakan oleh pak sandi pak jkw nya saja yg tidak bisa nangkep,[],[],209
1,sebelumnya capres nomor urut 02 prabowo subianto menyebut kesalahan ekonomi di indonesia saat ini terjadi bukan semata karena kesalahan calon presiden petahana jokowi tetapi juga salah dari presiden presiden terdahulu,[],[],219
1,perlu kita ingat bahwa dasar negara kita ideologi kita pancasaila nkri bhineka tunggal ika uud 1945 sudah final harga mati dan tidak bisa diganggu gugat jokowi,[],[],166
0,anak2 disuruh main calon pekerja dikasih kartu pengangguran dikasih gaji tka dikasih kerja mantull,[],[],103
0,namanya aja wowo salahkan secara tidak langsung bowo menuding pemerintahan era sby selama 10 tahun turut berdosa atas kondisi perekonomian jokowi fearlessdiva83 jangan di dengerlah si wowo itu,['#PrabowoSalahkanSBY'],"['@jokowi', '@fearlessdiva83']",242
2,tentu saja ada pengaruhnya gblk game itu peluang bisnis bisa juga menciptakan lapangan kerja di jepang game itu jadi salah satu penggerak ekonominya negara bisa ambil pajak yg lumayan itu,[],[],192
1,jokowi serang sandiaga ini ekonomi makro gak bisa berdasarkan keluhan ibu ini ibu itu,[],[],124
0,tolol berlapis nih si miraprojo ekonomi bangsa kok lari ke game hancur generasi klok model kayak gini pantas indonesia ekonominya berkutet di 5,[],[],154
2,jujur aja ya pak prabowo bapak baru koar2 skrg krn nyapres gak ngambil gaji 1 rupiah pun gw dah kerja 10 tahun lebih loh dan gak pernah gw ambil gaji 1 rupiah pak jokowi tetap terbaik,"['#JokowiMenangTotalDebat', '#01ndonesiaMaju']",[],229
0,bahas ekonomi sekelas 02 dan wakilnya gak faham antara ekonomi mikro yg ditemui sandi memang sdh jelas pandangan politik nya jadi sdh jelas pandangan nya padahal kalo bicara uang 100 ribu dapet aja udah nipu tdl untuk rakyat miskin 450 watt tdk pernah naik sandi bohong,[],[],279
2,ayo k tps dan tusuk prabowo sandi 02 makin kinclong d hati rakyat trus capres n cawapresx tdk ambil gajinyaaaa lho d serahkn k fakir miskin kaum duafa dll ingat d tps tusuk02 yaaaaa debat pamugkas tadi d mengkan paslon 02 prabowo sandi,[],[],276
0,rossi percuma kamu cepat kalau negara kamu masih miskin harga pangan mahal listrik mahal nyari kerja susah dan keamanan kita hancur ujar presiden italia prabowo musolini,[],[],235
1,menangi pilpres 2019 prabowo sandi tak akan ambil gaji,['#TusukPrabowoSandi'],[],162
1,janji utk byr pajak menunjukan warga negara yg baik taat hukum,[],[],159
1,berkat jokowi rakyat di pedalaman akhirnya punya akses ekonomi yg mudah,['#JokowiMenangTotalDebat'],[],96
2,the great closing statement from the next indonesian leaders prabowo sandiuno kami berkomitmen berdua untuk tidak mengambil gaji se rupiah pun jika kami mendapatkan amanah ini kami akan,[],"['@Prabowo', '@Sandiuno']",275
0,kartu jokowi bukti jokowi gagal gagal menstabilkan harga cenderung mahal sehingga ada kartu sembako murah gagal menyediakan lapangan kerja sehingga sehingga keluar kartu prakerja gagal menyediakan pendidikan terjangkau sehingga muncul kartu pintar 17april,['#TusukPrabowoSandi'],[],347
1,prabowo sandi ingin pangkas pajak pekerja agar tax ratio naik prabowo sandiuno,['#YourTurnBro'],"['@prabowoâ', '@sandiunoâ']",237
2,1 rupiah pun gaji tidak akan diambil dan akan diberikan kepada negara dan rakyat miskin n dhuafa jangan ragu lagi,['#prabowo_sandi'],[],128
2,jokowi yakin dan optimis jokowi bisa menjawab persoalan rakyat terkait ekonomi dan kesejahteraan,"['#JokowiMenangTotalDebat', '#JokowiMenangTotalDebat']",['@Jokowi'],145
1,prabowo sebut kebijakan ekonomi salah presiden terdahulu ahy kita harus objektif,"['#indonesia', '#merahputih', '#Sunday', '#minggu']",[],240
1,jika terpilih prabowo sandi tak akan ambil gaji,[],[],84
1,jika terpilih prabowo sandi sumbangkan gaji buat fakir miskin,[],[],226
0,uang dari pajak rakyat dihambur2kan 500 artis dibayar pake uang rakyat sudah berbuat curang di malaysia rezim takut kalah,[],[],129
0,seharusnya bahas ekonomi lap pekerjaan mosok sekelas preaident amatiran gtu atau jngan jangan emang gag ngerti gag kelas lah,[],[],150
0,narasi nya ngaco referensi hanya dari atta halilintar dan jess no limit sama seperti himbauan kumpulin kalajengking karena harga perliter mencapai milyaran itu pikiran anak sekolah kalo anak anak kita diarahkan untuk menjadi atta atau jess lalu siapa yg tanam padi,[],[],269
1,prabowo mau naikkan tax ratio jadi 16 jokowi ekonomi bisa shock,"['#pilpres2019', '#jokowimaruf', '#prabowosandi', '#pajak']",[],287
0,perbodohan macam apa lagi ini kebelet bat pen jadi presiden ge santay ae kali pa janji tak ambil gaji jika menang pilpres prabowo bukti kita tulus,[],[],182
1,prabowo sandi komitmen tak ambil gaji jika terpilih sandiaga allah swt sudah baik prabowo sandiuno,['#YourTurnBro'],"['@prabowoâ', '@sandiunoâ']",263
1,prabowo sandi komitmen tak akan ambil gaji serupiah pun jika terpilih mau dikemanakan gaji mereka mobile prabowo sandiuno,['#YourTurnBro'],"['@prabowoâ', '@sandiunoâ']",332
2,itu bedanya pemimpin dan bukan pemimpin pemimpin memecahkan masalah secara makro untuk seluruh rakyat pemimpin kw memecahkan masalah berdasarkan keluhan perorangan hasilnya seperti tgupp dki yang digaji untuk menyenangkan mereka bukan memecahkan masalah dki banjir dan macet,[],[],280
0,pak jokowi saya ayah dari 2 orang anak dan 1 orang isteri numpang curhat pak kok harga tiket belum turun turun ini pak bagaimana ya saya saat ini berdomisili di makassar namun keluarga saya ada di jakarta mohon bantuan pak apalagi sebentar lagi hari raya,[],['@jokowi'],278
1,menang pilpres 2019 prabowo sandi janji tak ambil gaji bisnis prabowo sandiuno,['#YourTurnBro'],"['@prabowoâ', '@sandiunoâ']",225
1,ketika pa prabowo dan bang sandi berkampanye banyak masyarakat antusias memberikan sumbangan berupa uang dan lain lain makanya jasa baik para masyarakat tersebut dibalas ole pa prabowo dan bang sandi dengan tidak menerima gaji dan disumbangkan kepada masayarakat,[],[],263
1,seperti trump prabowo sandi janji tak ambil gaji prabowo sandiuno,['#YourTurnBro'],"['@prabowoâ', '@sandiunoâ']",207
0,yg tilil capres lu zer wong presiden ngomongnya game2 khayalan pantes petumbuhan ekonomi jadi menghayal terus,[],[],118
1,gara gara jokowi neraca perdagangan indonesia terus defisit warta ekonomi,[],[],189
0,bhimayudhistira tak cuma syok ekonomi tax ratio kilat ala prabowo keliru,['#JokowiMenangTotalDebat'],"['@BhimaYudhistira', '@prabowo']",255
2,setuju bats mereka yang bilng itu pertanyaan memalukan gak ngerti2 apa soal ekonomi digital apalagi melalui game interaktif kek dota ini namanya ngambil peluang ekonomi pak jkw ambil peluang itu lewat kemajuan game saat ini bego semua yg bilang itu gak faedah,[],[],264
2,baca sejarah mas bagaimana berdarah darahnya perekonomian china pada saat pembangunan infrastruktur dimulai tahun berapa dan kemudahan asing berinvestasi dikawasan industrinya lihat bgmn mrk sekarang di sini yang ngaco malah diluar pemerintahannya hadeeeuh,[],[],259
2,setuju kang pemerintah sudah kasih bermacam2 cara dan kemudahan kalau kitanya gag usaha dan kreatif ya percuma aku usaha beras organik lokal harganya lebih mahal dari beras biasa kok ya lancar2 aja tuh,[],[],233
2,prabowo sandi masalah ekonomi kerakyatan,"['#2019PrabowoSandiMenang', '#2019PrabowoSubiantoPresidenRI']",[],95
2,jokowi pembangunan ekonomi juga dilakukan oleh pemerintah di sektor maritim saat ini para nelayan didukung penuh oleh bank mikro dan menjadi tuan rumah di negaranya sendiri 17 april coblos jokowi kma,"['#JokowiMenangTotalDebat', '#JokowiMenangTotalDebat']",['@Jokowi'],251
0,tak ambil gaji tpi ambil uang fee proyek kkn dan korupsi sok ga mau uang tpi karyawan blm gajan perusahaan merugi yakin tak ambil gaji,[],[],147
1,arah ekonomi indonesia salah presiden sebelum2nya jokowi,['#PrabowoSalahkanSBY'],[],103
2,kesalahan presiden sebelumnya adalah merusak arah ekonomi indonesia kehebatan adalah jokowi memperbaikinya,['#PrabowoSalahkanSBY'],[],154
0,partainya nya aja yg gak bisa menangkap tanda tanda dari langit udh digituin berkali kali masih juga ngejogrog disitu demi segilintir orang yg membenci jokowi mau juga direndahkan harga dirinya,[],[],203
2,gaji bukan tujuan utama capres ini tapi duit2 koruptor itu lho,[],[],63
1,dwi tunggal pemerintahan prabowo strategi pertahanan dan keamanan sandiuno ekonomi dan kesejahteraan,[],"['@prabowo', '@Sandiuno']",102
0,hahahah goblok ni adi lihat subtansi arah ekonomi salah 4 5 tahun ga memperbaiki malah tambah nyungsep salah arah dan itu salah kita semua,[],[],141
0,uang dari mana bos hutang tidak listrik subsidi bahan bakar subsidi pangan subsidi gaji asn naik apa mau menaikan pajak atau musti nunggu prabowo presiden untuk mendapat jawabannya dapat gelar profesor dimana,[],[],226
0,gak ambil gaji yg cuma beberapa juta tapi kebijakannya akan alirkan keuntungan trilyunan rupiah ke perusahaann pribadi nya seperti di dki janji basi prabowo sandiuno,[],"['@prabowo', '@sandiuno']",172
0,si jae ngajarain ekonomi ke prabowo sandi yg sudah kenyang ilmu itu berpuluh tahun dan 02 mesem2 moment paling satire faisalbasri smi dkk apa ga mengigil liat itu,[],['@FaisalBasri'],171
1,daftar presiden sebelum jokowi dan uraian singkat kinerja ekonomi,[],[],246
2,gua dukung jokowi enak banget soalnya nganggur di gajih terus di suruh main mobile legend,[],['@jokowi'],109
0,hahaha coba lihat jokowi gagap kok ga digembar gemborkan bicara makro ekonomi harus selaras dg mikro ekonomi kalau tahu betul fokus masalah sdhlah ngaku pengalaman nmn tata kelola negara bikin utang bengkak 2x lipat pemerintahan sebelumnya kalau normatif semua orang bisa,[],[],277
1,luar biasa benar benar mantaps presiden ri periode 2019 2024 prabowo sandi tak akan ambil gaji sepeser pun jika terpilih,[],['@kumparannews'],237
2,anak saya kuliah mahal2 buat bikin game dan animasi itu profesi yg menjanjikan dan bisa menjadi penopang masa depan jangan lembek gitu ah anak dikuliahin ujung2nya nuntut jadi pns biar gajian tiap bulan,[],[],206
2,pada masa pemerintahan jokowi laju kenaikan harga relatif terjaga untuk meningkatkan kesejahteraan rakyat,"['#IndonesiaOptimis', '#BersatuIndonesia', '#IndonesiaMaju', '#JokowiAmin', '#JokowiSekaliLagi']",[],187
2,pernyataan prabowo sandi tidak mengambil gaji itu sudah pasti contoh kecilnya saja pak sandi menjabat di dki tidak mengambil gaji sepersen pun bukan sebalik nya jual beli jabatan yg jarak nya 1 cm yg kemudian ketangkap karna niatnya salah dari awal,[],[],251
0,pantesnya kubu sono jadi rt atau max rw aja 200jt penduduk indonesia ditanya pasti jawabnya beda beda mending kita bicara ekonomi makro aja pak pemerataan untuk kebersamaan amin lanjut 2 periode pak dhe,[],[],204
1,pak prabowo berkilah bahwa yang dia maksud bukanlah jokowi yang membuat perekonomian indonesia salah arah justru pemimpin sebelumnya siapa sby dong jelasnya,['#PrabowoSalahkanSBY'],[],179
2,fyi digital ekonomi yang di paparkan oleh cawapres 02 juga sudah di lakukan di era pemerintahan jokowi jadi solusi apa yang baru yg di tawarkan oleh paslon 02 saya kira sudah hampir di jalani semuanya apa yang 02 paparkan pada debat final mala ini,['#PrabowoSalahkanSBY'],['@jokowi'],273
0,cara menjebak kapabilitas jokowi kepala dilepas kaki diikat trlihat jelas bhw kebijakan ekonomi makro yg salah fokus pd cari utang baru bayar angsuran lama shg ekonomi ril mati agar parlente munculah mobile legendesupport bappenasri bpkpgoid iai,[],"['@jokowi', '@BappenasRI', '@BPKPgoid', '@iai']",255
2,jangan salah pilih ya ayo datang ke tps tgl 17 april 2019 prabowo sandi presidennya pks partainya 02 president 08 partai pks kenapa harus pks pks akan 1 melindungi ulama 2 sim seumur hidup 3 pajak motor dihapus 4 pajak pph 21 untuk penghasilan dibawah 8 jt di hapus,[],[],285
2,gaji prabowo sandi tidak akan diambil sepeserpun membuktikan kalau beliau mmg berjuang utk kepentingan rakyat bangsa dan negara,[],[],129
1,prabowo sebut ekonomi ri menyimpang dari cita cita pendiri bangsa calon presiden dan wakil presiden prabowo nomor urut 02 prabowo sandi mengatakan kondisi ekonomi indonesia yang saat ini sedang berjalan berada pada arah yang,[],[],280
0,jelas salah pemerintah yg membuat hukumnya ga ketat gw udh contohin td kaya d singapore knp krn pemerintah d gaji utk itu itu tugas pemerintah bertanggung jawab atas semua yg terjadi pd rakyatnya kl ga sanggup jgn mau jd pemimpin lu paham ga makna pemimpin itu apa,[],[],272
2,setelah di pikir prabowo sandi memang ga butuh gaji jd presiden wong bisnisnya dia aja udah jadi mahal kalo dia jd presiden,[],[],129
2,prabowo sandi keren gaminta gaji nanti yg bayar allah aja yah semoga harimu menyenangkan,['#YourTurnBro'],[],114
2,prabowo sandi tak akan ambil gajinya sepersen pun jika terpilih gaji yang mereka terima akan berikan ke kaum yatim dan dhuafa sungguh mulia hati pemimpin kita ini allahu akbar,[],['@kumparannews'],301
1,jika terpilih prabowo sandi tak akan ambil gaji sepeser pun,[],[],88
0,kasian kalian tdk sadar dgn keadaan indonesia seperti ini kalaian tau tidk kalau jokowi itu boneka yg di pajang dtmbah lagi jokowi yg memang belum bisa jadi pemimpin buktinya hancur ekonomi indonesia,[],"['@jokowi', '@jokowi']",212
2,pengen bngt dengan programnya pakde jokowi yg pengguran digaji itu pen bats nganggur rasanya tu adek lelah bekerja bang,[],['@jokowi'],129
0,goblok nya kau emang kebangetan dennysiregar7 makanya otak dipakai buat mikir yg manfaat bukan otak di pantat sekelas petahana kok mikirin e sport sdg ekonomi aja masih carut marut kebanyakan makan tai kau ya,[],['@Dennysiregar7'],212
2,masih banyak masalah yg bisa lebih d utamakan soal ekonomi dan penegakan hukum saya rasa prabowo dari awal fokus ke hal2 itu bukan tidak peduli terhadap e sport melainkan kita punya fokus masalah utama sma seperti jokowi yg dalam pemerintahanya fokus pada infrastruktur,[],[],270
0,bagaimana hidup lagi baik sedangkan pak jokowi lemah tentang ilmu ekonomi biuktinya ya nilai rupiah menjunam expor semakin merosot harga sandang pangan di monopoli keturunan tionghoa,[],[],197
1,yang sudah pasti itu pertumbuhan ekonomi indonesia hanya rata rata 5 selama dipimpin oleh jokowi prabowo sandiuno,['#YourTurnBro'],"['@jokowi', '@prabowo', '@sandiuno']",199
